Date,Product Name,Base Price (AED),Final Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-26,"DeepCool CH170 Digital Vertical Mini-ITX Case, ABS+SPCC Materials, 240mm Radiator Support, 3 Expansion Slots, x2USB3.0/Audio/Gen2 Type-C Port, White | R-CH170-WHNPI0D-G-1",315.00,315.00,,,,https://uae.microless.com/product/deepcool-ch170-digital-vertical-mini-itx-case-abs-spcc-materials-240mm-radiator-support-3-expansion-slots-x2usb3-0-audio-gen2-type-c-port-white-r-ch170-whnpi0d-g-1/
2025-05-26,"DeepCool CH170 Digital Vertical Mini-ITX Case, ABS+SPCC Materials, 240mm Radiator Support, 3 Expansion Slots, x2USB3.0/Audio/Gen2 Type-C Port, Black | R-CH170-BKNPI0D-G-1",315.00,275.00,13,,,https://uae.microless.com/product/deepcool-ch170-digital-vertical-mini-itx-case-abs-spcc-materials-240mm-radiator-support-3-expansion-slots-x2usb3-0-audio-gen2-type-c-port-black-r-ch170-bknpi0d-g-1/
2025-05-26,"Corsair 6500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass, Dual Chamber, Modern Front Panel I/O, Wide Cooling Flexibility, White / SatinGrayAluminum | CC-9011285-WW",924.50,924.50,,,,https://uae.microless.com/product/corsair-6500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-dual-chamber-modern-front-panel-i-o-wide-cooling-flexibility-white-satingrayaluminum-cc-9011285-ww/
2025-05-26,"Corsair 3500X aRGB Mid-Tower Computer Case, 3x Pre-installed RS120 ARGB Fans, Up to 360mm Radiator & 10x Fan Support, Tempered Glass Window, 1x Type-C, 2x Type-A & Audio In/Out, White | CC-9011279-WW",509.25,472.50,7,,,https://uae.microless.com/product/corsair-3500x-argb-mid-tower-computer-case-3x-pre-installed-rs120-argb-fans-up-to-360mm-radiator-10x-fan-support-tempered-glass-window-1x-type-c-2x-type-a-audio-in-out-white-cc-9011279-ww/
2025-05-26,"Corsair 3500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass Case Window, 1x Type-C, 2x Type-A & Audio In/Out Interface, White | CC-9011277-WW",372.75,372.75,,,,https://uae.microless.com/product/corsair-3500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-case-window-1x-type-c-2x-type-a-audio-in-out-interface-white-cc-9011277-ww/
2025-05-26,"Cooler Master MasterBox 520 Mesh ARGB ATX PC Case, 3x CF120 ARGB Pre-Installed Fans, Up to 360mm Radiator & 7x Fan Support, Tempered Glass Side Panel, Removable HDD Cage, Black | MB520-KGNN-S00",429.00,429.00,,,,https://uae.microless.com/product/cooler-master-masterbox-520-mesh-argb-atx-pc-case-3x-cf120-argb-pre-installed-fans-up-to-360mm-radiator-7x-fan-support-tempered-glass-side-panel-removable-hdd-cage-black-mb520-kgnn-s00/
2025-05-26,"Cooler Master HAF 500 Mid Tower Case, 2x 120mm & 2x 200mm Pre-Installed Fan, Up to 360mm Radiator & 8x Fan Support, Tempered Glass Side Panel, Mesh Front Panel, Black | H500-KGNN-S00",625.00,625.00,,,,https://uae.microless.com/product/cooler-master-haf-500-mid-tower-case-2x-120mm-2x-200mm-pre-installed-fan-up-to-360mm-radiator-8x-fan-support-tempered-glass-side-panel-mesh-front-panel-black-h500-kgnn-s00/
2025-05-26,"Cooler Master HAF 500 Mid Tower Case, 2x 120mm & 2x 200mm Pre-Installed Fan, Up to 360mm Radiator & 8x Fan Support, Tempered Glass Side Panel, Mesh Front Panel, White | H500-WGNN-S00",625.00,625.00,,,,https://uae.microless.com/product/cooler-master-haf-500-mid-tower-case-2x-120mm-2x-200mm-pre-installed-fan-up-to-360mm-radiator-8x-fan-support-tempered-glass-side-panel-mesh-front-panel-white-h500-wgnn-s00/
2025-05-26,"Corsair 6500X Mid-Tower Dual Chamber PC Case, Panoramic Tempered Glass, Support Up to 10x 120mm Fans, Up to 360mm Radiator, Reverse Connection MB Compatible, Black/obsidian Aluminum | CC-9011283-WW",932.00,892.50,4,,,https://uae.microless.com/product/corsair-6500x-mid-tower-dual-chamber-pc-case-panoramic-tempered-glass-support-up-to-10x-120mm-fans-up-to-360mm-radiator-reverse-connection-mb-compatible-black-obsidian-aluminum-cc-9011283-ww/
2025-05-26,"Corsair 6500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass, Dual Chamber, Modern Front Panel I/O, Wide Cooling Flexibility, White / BambooWood | CC-9011284-WW",924.50,924.50,,,,https://uae.microless.com/product/corsair-6500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-dual-chamber-modern-front-panel-i-o-wide-cooling-flexibility-white-bamboowood-cc-9011284-ww/
2025-05-26,"Lian-Li SUP01 Small Tower ATX Case, Stand Up Platform Design, Front GPU Mount, Pre Installed 3 X 120mm PWM & PCIe 4.0 Riser Cables, 3 Side Mesh Panels, Dual ARGB Strip Lights, White | G99.SUP01W.00",629.43,629.43,,,,https://uae.microless.com/product/lian-li-sup01-small-tower-atx-case-stand-up-platform-design-front-gpu-mount-pre-installed-3-x-120mm-pwm-pcie-4-0-riser-cables-3-side-mesh-panels-dual-argb-strip-lights-white-g99-sup01w-00/
2025-05-26,"ASUS A21 Plus M-ATX Computer Case, 4x 120mm ARGB Pre-Installed Fan, Up to 360mm Radiator, & 7x Fan Support, BTF Support, Headphone, Microphone & 2x USB 3.2 Gen1 Interface, White | 90DC00H3-B19010",367.50,325.50,11,,,https://uae.microless.com/product/asus-a21-plus-m-atx-computer-case-4x-120mm-argb-pre-installed-fan-up-to-360mm-radiator-7x-fan-support-btf-support-headphone-microphone-2x-usb-3-2-gen1-interface-white-90dc00h3-b19010/
2025-05-26,"Lian-Li SUP01 Small Tower ATX Case, Stand Up Platform Design, Front GPU Mount, Pre Installed 3 X 120mm PWM & PCIe 4.0 Riser Cables, 3 Side Mesh Panels, Dual ARGB Strip Lights, Black | G99.SUP01X.00",639.92,639.92,,,,https://uae.microless.com/product/lian-li-sup01-small-tower-atx-case-stand-up-platform-design-front-gpu-mount-pre-installed-3-x-120mm-pwm-pcie-4-0-riser-cables-3-side-mesh-panels-dual-argb-strip-lights-black-g99-sup01x-00/
2025-05-26,"Cougar FV270 Mid Tower Computer Case, 1x Pre-Installed 120mm Reversed aRGB Fan, Up to 360mm Radiator & 9x Fan Support, Type C Gen 2 x1, USB 3.0 x2, 4 Pole Headset Audio Jack, White | 3858M60.0002",608.45,608.45,,,,https://uae.microless.com/product/cougar-fv270-mid-tower-computer-case-1x-pre-installed-120mm-reversed-argb-fan-up-to-360mm-radiator-9x-fan-support-type-c-gen-2-x1-usb-3-0-x2-4-pole-headset-audio-jack-white-3858m60-0002/
2025-05-26,"Cougar FV270 Mid Tower Computer Case, 1x Pre-Installed 120mm Reversed aRGB Fan, Up to 360mm Radiator & 9x Fan Support, Type C Gen 2 x1, USB 3.0 x2, 4 Pole Headset Audio Jack, Black | 3858M60.0001",587.48,587.48,,,,https://uae.microless.com/product/cougar-fv270-mid-tower-computer-case-1x-pre-installed-120mm-reversed-argb-fan-up-to-360mm-radiator-9x-fan-support-type-c-gen-2-x1-usb-3-0-x2-4-pole-headset-audio-jack-black-3858m60-0001/
2025-05-26,"LIAN LI Lancool 206 ATX, RGB Mid-Tower Gaming PC Case, Tempered Glass Side Panel, Mesh Front Panel Mid-Tower Chassis w/ 2 ARGB PWM Fans Pre-Installed, USB Type-C Port, Black | G99.LAN206RW.00",388.15,388.15,,,,https://uae.microless.com/product/lian-li-lancool-206-atx-rgb-mid-tower-gaming-pc-case-tempered-glass-side-panel-mesh-front-panel-mid-tower-chassis-w-2-argb-pwm-fans-pre-installed-usb-type-c-port-black-g99-lan206rw-00/
2025-05-26,"Lian Li A3-mATX Computer Case, 26.3L Micro Form Factor Chassis, Up to 360mm Radiator & 10x 120mm Fan Support, Supports ATX/SFX/SFX-L, Steel Mesh Side & Top Panels, White | G99.A3W.00",399.00,399.00,,,,https://uae.microless.com/product/lian-li-a3-matx-computer-case-26-3l-micro-form-factor-chassis-up-to-360mm-radiator-10x-120mm-fan-support-supports-atx-sfx-sfx-l-steel-mesh-side-top-panels-white-g99-a3w-00/
2025-05-26,"Thermaltake The Tower 200 Bubble Pink Mini Computer Case, SPCC+Tempered Glass Material, Supports Up to 280mm Radiator, Up to 4 Fans Support, Removable Dust Filter, Bubble Pink | CA-1X9-00SAWN-00",524.53,524.53,,,,https://uae.microless.com/product/thermaltake-the-tower-200-bubble-pink-mini-computer-case-spcc-tempered-glass-material-supports-up-to-280mm-radiator-up-to-4-fans-support-removable-dust-filter-bubble-pink-ca-1x9-00sawn-00/
2025-05-26,"Deepcool MATREXX 55 MESH V4 C Tempered Glass ATX Case, 3x 140mm aRGB & 1x 120mm aRGB Pre-Installed Fan, 360mm Max Radiator, ABS+SPCC Materials, Black | R-MATREXX55-BCAGA4-G-4",325.21,325.21,,,,https://uae.microless.com/product/deepcool-matrexx-55-mesh-v4-c-tempered-glass-atx-case-3x-140mm-argb-1x-120mm-argb-pre-installed-fan-360mm-max-radiator-abs-spcc-materials-black-r-matrexx55-bcaga4-g-4/
2025-05-26,"Thermaltake View 270 TG ARGB M-ATX PC Case, Tempered Glass Front and Left Panels, Supports up to 360mm Radiator, 1* CT140 ARGB Preinstalled Fan, USB Type-C x 1, USB 3.0 x 2, Snow | CA-1Y7-00M6WN-03",369.76,305.00,18,,,https://uae.microless.com/product/thermaltake-view-270-tg-argb-m-atx-pc-case-tempered-glass-front-and-left-panels-supports-up-to-360mm-radiator-1-ct140-argb-preinstalled-fan-usb-type-c-x-1-usb-3-0-x-2-snow-ca-1y7-00m6wn-03/
2025-05-26,"Thermaltake View 170 TG ARGB Snow M-ATX Mid Tower PC Case, 3mm Tempered Glass x 2, Up to 280mm Radiator, 3 Pre-installed 120MM ARGB Fans, USB 3.0 x 2, HD Audio x 1, White | CA-1Z4-00M6WN-00",293.74,269.00,8,,,https://uae.microless.com/product/thermaltake-view-170-tg-argb-snow-m-atx-mid-tower-pc-case-3mm-tempered-glass-x-2-up-to-280mm-radiator-3-pre-installed-120mm-argb-fans-usb-3-0-x-2-hd-audio-x-1-white-ca-1z4-00m6wn-00/
2025-05-26,"Deepcool MATREXX 55 V4 C Mid-Tower Case, Tempered Glass Panel, 360mm Radiator Support, 3x140mm Front & 1x120mm Rear ARGB Pre-Installed Fans, USB3.0/Audio/Type-C Ports, Black | R-MATREXX55-BCADA4-G-4",389.55,357.00,8,,,https://uae.microless.com/product/deepcool-matrexx-55-v4-c-mid-tower-case-tempered-glass-panel-360mm-radiator-support-3x140mm-front-1x120mm-rear-argb-pre-installed-fans-usb3-0-audio-type-c-ports-black-r-matrexx55-bcada4-g-4/
2025-05-26,"Fractal Meshify 2 Mini mATX Computer Case, 2x Dynamic X2 Fan Included, Up to 280mm Radiator & 7x 120mm Fan Support, Tempered Glass Panel, Bolt-Free Glass, White | FD-C-MES2M-02",546.00,546.00,,,,https://uae.microless.com/product/fractal-meshify-2-mini-matx-computer-case-2x-dynamic-x2-fan-included-up-to-280mm-radiator-7x-120mm-fan-support-tempered-glass-panel-bolt-free-glass-white-fd-c-mes2m-02/
2025-05-26,"Azza Sanctum 810 ATX Computer Case, 4x 120mm LFO-4312D aRGB Fan Included, Up to 360mm Radiator & 7x Fan Support, SPCC 0.8-1.2 mm / AL 2mm Chassis Thickness, Dual-Chamber Design, Silver | CSAZ-810",995.70,995.70,,,,https://uae.microless.com/product/azza-sanctum-810-atx-computer-case-4x-120mm-lfo-4312d-argb-fan-included-up-to-360mm-radiator-7x-fan-support-spcc-0-8-1-2-mm-al-2mm-chassis-thickness-dual-chamber-design-silver-csaz-810/
2025-05-26,"NZXT H7 AirFlow Mid-Tower ATX Case, 420mm Radiator Support, Tempered Glass Side Panel, 3 x 120mm Quiet Fan, Tool-Less Panel Access, 2 x USB Type-A, 1 x USB Type-C, Audio Port, Black | CM-H72FB-01",577.50,577.50,,,,https://uae.microless.com/product/nzxt-h7-airflow-mid-tower-atx-case-420mm-radiator-support-tempered-glass-side-panel-3-x-120mm-quiet-fan-tool-less-panel-access-2-x-usb-type-a-1-x-usb-type-c-audio-port-black-cm-h72fb-01/
2025-05-26,"Acegeek Mercury R425 ATX Computer Caser, Up to 360mm Radiator & 10x Fan Support, Dual Side Full Tempered Glass, 0.7mm SPCC Material, USB 3.0, USB 2.0 x2, HD Audio, Black | AG-MERCURY-R425-PRO-BK",471.64,471.64,,,,https://uae.microless.com/product/acegeek-mercury-r425-atx-computer-caser-up-to-360mm-radiator-10x-fan-support-dual-side-full-tempered-glass-0-7mm-spcc-material-usb-3-0-usb-2-0-x2-hd-audio-black-ag-mercury-r425-pro-bk/
2025-05-26,"Acegeek Mercury R425 ATX Computer Caser, Up to 360mm Radiator & 10x Fan Support, Dual Side Full Tempered Glass, 0.7mm SPCC Material, USB 3.0, USB 2.0 x2, HD Audio, White | AG-MERCURY-R425-PRO-WHI",461.16,461.16,,,,https://uae.microless.com/product/acegeek-mercury-r425-atx-computer-caser-up-to-360mm-radiator-10x-fan-support-dual-side-full-tempered-glass-0-7mm-spcc-material-usb-3-0-usb-2-0-x2-hd-audio-white-ag-mercury-r425-pro-whi/
2025-05-26,"Redragon GCP03 Graphics Card Holder, Dynamic Lighting Effects, 5V 3PIN connector, Black | RD-GCP03",57.65,57.65,,,,https://uae.microless.com/product/redragon-gcp03-graphics-card-holder-dynamic-lighting-effects-5v-3pin-connector-black-rd-gcp03/
2025-05-26,"Corsair 2500X mATX Mid-Tower PC Case, Upto 360mm Radiator & 9 x Fans Support, Dual Chamber Design, Modern I/O Panel, 1 x USB-C 3.2 Gen 1, 2 x USB 3.2 Gen 1 Ports, Audio Jack, White | CC-9011266-WW",560.00,545.00,3,,,https://uae.microless.com/product/corsair-2500x-matx-mid-tower-pc-case-upto-360mm-radiator-9-x-fans-support-dual-chamber-design-modern-i-o-panel-1-x-usb-c-3-2-gen-1-2-x-usb-3-2-gen-1-ports-audio-jack-white-cc-9011266-ww/
2025-05-26,"Corsair 2500X mATX Mid-Tower PC Case, Upto 360mm Radiator & 9 x Fans Support, Dual Chamber Design, Modern I/O Panel, 1 x USB-C 3.2 Gen 1, 2 x USB 3.2 Gen 1 Ports, Audio Jack, Black | CC-9011265-WW",556.50,556.50,,,,https://uae.microless.com/product/corsair-2500x-matx-mid-tower-pc-case-upto-360mm-radiator-9-x-fans-support-dual-chamber-design-modern-i-o-panel-1-x-usb-c-3-2-gen-1-2-x-usb-3-2-gen-1-ports-audio-jack-black-cc-9011265-ww/
2025-05-26,"Corsair iCUE LINK 2500X RGB Micro ATX Dual Chamber Computer Case, 2x RX RGB Pre-Installed Fans, Up to 360mm Radiator & 9x Fan Support, Modern Front Panel I/O, White | CC-9011268-WW",797.56,797.56,,,,https://uae.microless.com/product/corsair-icue-link-2500x-rgb-micro-atx-dual-chamber-computer-case-2x-rx-rgb-pre-installed-fans-up-to-360mm-radiator-9x-fan-support-modern-front-panel-i-o-white-cc-9011268-ww/
2025-05-26,"Corsair 2500D Airflow Mid-Tower PC Case, Upto 360mm Radiator & 11 x Fans Support, Dual Chamber Design, Modern I/O Panel, 1 x USB-C 3.2 Gen 1, 2 x USB 3.2 Gen 1 Ports, Audio Jack, White | CC-9011264-WW",498.10,498.10,,,,https://uae.microless.com/product/corsair-2500d-airflow-mid-tower-pc-case-upto-360mm-radiator-11-x-fans-support-dual-chamber-design-modern-i-o-panel-1-x-usb-c-3-2-gen-1-2-x-usb-3-2-gen-1-ports-audio-jack-white-cc-9011264-ww/
2025-05-26,"Corsair iCUE LINK 2500X RGB Micro ATX Dual Chamber Computer Case, 2x RX RGB Pre-Installed Fans, Up to 360mm Radiator & 9x Fan Support, Modern Front Panel I/O, Black | CC-9011267-WW",797.56,797.56,,,,https://uae.microless.com/product/corsair-icue-link-2500x-rgb-micro-atx-dual-chamber-computer-case-2x-rx-rgb-pre-installed-fans-up-to-360mm-radiator-9x-fan-support-modern-front-panel-i-o-black-cc-9011267-ww/
2025-05-26,"Corsair 2500D Airflow Mid-Tower PC Case, Upto 360mm Radiator & 11 x Fans Support, Dual Chamber Design, Modern I/O Panel, 1 x USB-C 3.2 Gen 1, 2 x USB 3.2 Gen 1 Ports, Audio Jack, Black | CC-9011263-WW",493.50,493.50,,,,https://uae.microless.com/product/corsair-2500d-airflow-mid-tower-pc-case-upto-360mm-radiator-11-x-fans-support-dual-chamber-design-modern-i-o-panel-1-x-usb-c-3-2-gen-1-2-x-usb-3-2-gen-1-ports-audio-jack-black-cc-9011263-ww/
2025-05-26,"Corsair iCUE LINK 6500X RGB Mid-Tower ATX Computer Case, 3x RX RGB Pre-Installed Fans, Up to 360mm Radiator & 10x Fan Support, Dual Chamber Design, Tempered Glass, Modern I/O, Black | CC-9011269-WW",997.22,997.22,,,,https://uae.microless.com/product/corsair-icue-link-6500x-rgb-mid-tower-atx-computer-case-3x-rx-rgb-pre-installed-fans-up-to-360mm-radiator-10x-fan-support-dual-chamber-design-tempered-glass-modern-i-o-black-cc-9011269-ww/
2025-05-26,"Corsair 6500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass, Dual Chamber Design, Modern Front Panel I/O, Wide Cooling Flexibility, Black | CC-9011257-WW",697.73,672.00,4,,,https://uae.microless.com/product/corsair-6500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-dual-chamber-design-modern-front-panel-i-o-wide-cooling-flexibility-black-cc-9011257-ww/
2025-05-26,"Corsair 6500D Airflow Mid-Tower Computer Case, Up to 360mm Radiator & 13x Fan Support, Tempered Glass, Fully Mesh Sides, Dual Chamber Design, Modern Front Panel I/O, White | CC-9011260-WW",697.73,672.00,4,,,https://uae.microless.com/product/corsair-6500d-airflow-mid-tower-computer-case-up-to-360mm-radiator-13x-fan-support-tempered-glass-fully-mesh-sides-dual-chamber-design-modern-front-panel-i-o-white-cc-9011260-ww/
2025-05-26,"ASUS ROG Hyperion GR701 E-ATX PC Case, BTF Edition, Tempered Glass Side Panels, Up to 420mm Dual Radiator, 4*140mm Fans, Metal GPU Holder, Compnent Storage, ARGB Fan Hub, Black | 90DC00F0-B39020",1731.81,1699.01,2,In stock,10,https://uae.microless.com/product/asus-rog-hyperion-gr701-e-atx-pc-case-btf-edition-tempered-glass-side-panels-up-to-420mm-dual-radiator-4-140mm-fans-metal-gpu-holder-compnent-storage-argb-fan-hub-black-90dc00f0-b39020/
2025-05-26,"AceGeek Cruiser L460 Computer Case, Up to 360mm Radiator & 9x Fan Support, 0.7mm Tempered Glass & SPCC Material, USB 3.0, USB 2.0, Type-C, HD Audio I/O Ports, White | AC-CRUISER-L460-WH",419.24,419.24,,,,https://uae.microless.com/product/acegeek-cruiser-l460-computer-case-up-to-360mm-radiator-9x-fan-support-0-7mm-tempered-glass-spcc-material-usb-3-0-usb-2-0-type-c-hd-audio-i-o-ports-white-ac-cruiser-l460-wh/
2025-05-26,"AceGeek Cruiser L460 Computer Case, Up to 360mm Radiator & 9x Fan Support, 0.7mm Tempered Glass & SPCC Material, USB 3.0, USB 2.0, Type-C, HD Audio I/O Ports, Black | AC-CRUISER-L460-BK",419.24,419.24,,,,https://uae.microless.com/product/acegeek-cruiser-l460-computer-case-up-to-360mm-radiator-9x-fan-support-0-7mm-tempered-glass-spcc-material-usb-3-0-usb-2-0-type-c-hd-audio-i-o-ports-black-ac-cruiser-l460-bk/
2025-05-26,"Thermaltake S250 TG aRGB Mid Tower Computer Case, 4x CT120 aRGB Pre-Installed Fan, Up to 420mm Radiator & 11x Fan Support, 4mm Tempered Glass Panel, SPCC Material, Snow | CA-1Y6-00M6WN-00",443.42,375.00,15,,,https://uae.microless.com/product/thermaltake-s250-tg-argb-mid-tower-computer-case-4x-ct120-argb-pre-installed-fan-up-to-420mm-radiator-11x-fan-support-4mm-tempered-glass-panel-spcc-material-snow-ca-1y6-00m6wn-00/
2025-05-26,"Thermaltake S250 TG aRGB Mid Tower Computer Case, 4x CT120 aRGB Pre-Installed Fan, Up to 420mm Radiator & 11x Fan Support, 4mm Tempered Glass Panel, SPCC Material, Black | CA-1Y6-00M1WN-00",420.00,370.00,12,,,https://uae.microless.com/product/thermaltake-s250-tg-argb-mid-tower-computer-case-4x-ct120-argb-pre-installed-fan-up-to-420mm-radiator-11x-fan-support-4mm-tempered-glass-panel-spcc-material-black-ca-1y6-00m1wn-00/
2025-05-26,"MSI MPG VELOX 100R Mid-Tower ATX Gaming PC Case, Tempered Glass Front Panel, 4x 120mm ARGB Fans, Support Up to 360mm Radiator, Vertical GPU Mount, Optimized Airflow, Type-C, White | 306-7G18W22-809",414.75,395.00,5,,,https://uae.microless.com/product/msi-mpg-velox-100r-mid-tower-atx-gaming-pc-case-tempered-glass-front-panel-4x-120mm-argb-fans-support-up-to-360mm-radiator-vertical-gpu-mount-optimized-airflow-type-c-white-306-7g18w22-809/
2025-05-26,"Thermaltake Tower 300 Micro-ATX Case, 2x140mm CT Fan Included Support Up to 420mm Radiator Optional Chassis Stand Kit Allows Horizontal Display, Bumblebee | CA-1Y4-00S4WN-00",682.50,670.01,2,,,https://uae.microless.com/product/thermaltake-tower-300-micro-atx-case-2x140mm-ct-fan-included-support-up-to-420mm-radiator-optional-chassis-stand-kit-allows-horizontal-display-bumblebee-ca-1y4-00s4wn-00/
2025-05-26,"GAMEON Valkyrie Series Mid Tower ATX Gaming Case, 3x Pre-Installed 120mm ARGB Fans, Up to 360mm Radiator, 0.8mm Tempered Glass, Black | GO-VALKYRIE-B",565.01,565.01,,,,https://uae.microless.com/product/gameon-valkyrie-series-mid-tower-atx-gaming-case-3x-pre-installed-120mm-argb-fans-up-to-360mm-radiator-0-8mm-tempered-glass-black-go-valkyrie-b/
2025-05-26,"GAMEON Emperor Arctic IV Series Mid Tower Gaming Case, 7x Pre-Installed 120mm aRGB Fan, Up to 360mm Radiator & 10x Fan Support, 0.8mm Tempered Glass + SPCC Materials, White | GO-EMPERORIV-A",375.00,375.00,,,,https://uae.microless.com/product/gameon-emperor-arctic-iv-series-mid-tower-gaming-case-7x-pre-installed-120mm-argb-fan-up-to-360mm-radiator-10x-fan-support-0-8mm-tempered-glass-spcc-materials-white-go-emperoriv-a/
2025-05-26,"GAMEON Emperor Midnight IV Series Mid Tower Gaming Case, 7x Pre-Installed aRGB 120mm Fans, Up to 360mm Radiator & 10x Fan Support, 0.8mm Tempered Glass + SPCC Material, Black | GO-EMPERORIV-M",375.00,375.00,,,,https://uae.microless.com/product/gameon-emperor-midnight-iv-series-mid-tower-gaming-case-7x-pre-installed-argb-120mm-fans-up-to-360mm-radiator-10x-fan-support-0-8mm-tempered-glass-spcc-material-black-go-emperoriv-m/
